	ARAF001	ARAF002	ARAF003	ARAF004	ARAF005	ARAF006	     C1	    C10	   C100	   C103	   C104	   C105	   C106	   C107	   C108	   C109	    C11	   C110	   C111	   C112	   C113	   C114	   C115	   C117	   C118	   C119	    C12	   C120	   C121	   C122	   C123	   C124	   C125	   C126	   C127	   C128	   C129	    C13	   C130	   C131	   C132	   C133	   C134	   C135	   C136	   C137	   C138	   C139	    C14	   C140	   C141	   C142	   C143	   C144	   C145	   C146	   C147	   C148	   C149	    C15	   C150	   C151	   C152	   C153	   C154	   C155	   C156	   C157	   C158	   C159	    C16	   C160	   C161	   C162	   C163	   C164	   C165	   C166	   C167	   C168	   C169	    C17	   C170	   C171	   C172	   C173	   C174	   C175	   C176	   C177	   C178	   C179	    C18	   C180	   C181	   C182	   C183	   C184	   C185	   C186	   C187	   C188	   C189	    C19	   C190	   C191	   C199	     C2	    C20	    C21	    C22	   C220	   C221	   C222	   C223	    C23	    C24	   C246	    C25	    C26	    C27	   C272	   C275	    C28	    C29	     C3	    C30	    C31	    C32	    C33	    C34	   C341	   C342	   C343	   C344	   C345	   C346	    C35	   C354	   C355	   C356	   C357	   C358	   C359	    C36	   C360	   C361	   C362	   C363	   C364	   C365	   C366	   C367	   C368	   C369	    C37	    C38	    C39	     C4	    C40	    C41	    C42	    C43	    C44	    C45	    C46	    C47	    C48	    C49	     C5	    C50	    C51	    C52	    C53	    C54	    C55	    C56	    C57	    C58	    C59	     C6	    C60	    C61	    C62	    C63	    C64	    C65	    C66	    C67	    C68	    C69	     C7	    C70	    C71	    C72	    C73	    C74	    C75	    C76	    C77	    C78	    C79	     C8	    C80	    C81	    C82	    C83	    C84	    C85	    C86	    C87	    C88	    C89	    C91	    C92	    C93	    C95	    C96
C31    	  96.20	  95.30	  95.21	  96.39	  94.43	  96.18	  97.57	  96.26	  97.49	  96.79	  96.11	  95.68	  95.49	  95.94	  97.13	  96.37	  96.30	  97.41	  95.80	  97.52	  95.81	  96.35	  96.27	  95.86	  96.18	  97.09	  96.88	  96.44	  96.18	  95.93	  97.01	  94.60	  96.61	  94.12	  95.50	  93.47	  95.13	  95.81	  95.32	  95.88	  95.83	  97.31	  96.46	  95.83	  94.18	  94.10	  95.02	  95.98	  96.04	  95.33	  96.78	  95.51	  97.62	  95.97	  95.80	  95.13	  95.19	  95.16	  95.28	  95.93	  95.32	  95.28	  95.09	  95.19	  95.15	  96.08	  95.97	  96.00	  95.92	  95.69	  95.71	  95.88	  96.29	  96.18	  96.01	  95.53	  96.20	  95.65	  94.97	  95.97	  95.81	  97.85	  95.88	  95.09	  96.08	  96.45	  96.47	  96.26	  95.88	  96.44	  95.71	  96.55	  97.44	  95.63	  95.95	  97.01	  96.37	  94.26	  96.10	  96.13	  96.03	  96.20	  95.94	  96.10	  95.02	  95.61	  95.77	  96.31	  97.61	  97.80	  97.85	  96.10	  96.06	  96.27	  96.43	  97.81	  96.41	  96.35	  96.25	  95.76	  96.28	  96.47	  95.57	  94.69	  95.49	  97.59	  92.52	 100.00	  97.57	  97.59	  96.03	  95.67	  96.17	  95.98	  96.29	  95.93	  96.06	  95.52	  96.44	  96.31	  95.90	  96.46	  95.54	  95.73	  95.02	  95.67	  96.38	  95.99	  95.82	  95.93	  95.81	  96.20	  96.27	  97.61	  96.11	  96.17	  96.05	  95.21	  95.12	  96.24	  96.43	  95.77	  96.05	  95.88	  95.52	  95.56	  95.57	  95.96	  96.58	  97.77	  96.61	  96.13	  96.59	  96.31	  95.74	  96.30	  96.18	  96.16	  96.13	  96.19	  96.18	  96.16	  96.16	  96.17	  96.07	  95.84	  96.00	  95.78	  96.39	  97.49	  97.70	  96.22	  97.50	  95.25	  96.40	  96.48	  96.45	  95.93	  96.63	  96.66	  96.75	  96.22	  97.57	  96.39	  95.90	  96.05	  97.78	  97.72	  96.13	  95.74	  96.55	  95.41	  96.49	  96.53	  96.18	  95.90	  96.19	  95.97
C32    	  96.98	  95.99	  95.94	  97.05	  94.88	  96.88	  98.55	  96.99	  98.24	  97.51	  96.92	  96.56	  96.32	  96.73	  98.02	  97.13	  97.05	  98.30	  96.57	  98.33	  96.54	  97.30	  96.99	  96.58	  96.86	  97.98	  97.51	  97.22	  96.91	  96.95	  97.75	  95.36	  97.28	  94.89	  96.26	  94.10	  95.79	  96.61	  96.04	  96.56	  96.61	  98.28	  97.25	  96.57	  94.98	  94.86	  95.74	  96.56	  96.76	  95.99	  97.47	  96.37	  98.46	  96.68	  96.44	  95.87	  95.94	  95.98	  96.02	  96.81	  95.99	  95.92	  95.76	  95.97	  95.79	  96.92	  96.78	  96.87	  96.65	  96.49	  95.95	  96.45	  96.93	  96.81	  96.86	  96.22	  96.89	  96.24	  95.67	  96.67	  96.52	  98.58	  96.52	  95.90	  96.66	  97.07	  97.22	  97.09	  96.51	  97.18	  96.36	  97.34	  97.81	  96.19	  96.61	  97.73	  97.11	  94.98	  96.85	  96.94	  96.66	  96.98	  96.81	  96.96	  95.78	  96.31	  96.57	  97.13	  98.56	  98.72	  98.61	  96.81	  96.74	  96.89	  97.11	  98.56	  96.61	  97.07	  96.69	  96.44	  96.90	  97.19	  96.33	  94.84	  96.25	  98.53	  92.61	  97.57	 100.00	  98.23	  96.78	  96.33	  96.95	  96.77	  96.86	  96.61	  96.67	  95.99	  97.20	  97.20	  96.75	  97.19	  96.32	  96.45	  95.55	  96.43	  97.15	  96.74	  96.52	  96.68	  96.57	  96.93	  96.78	  98.37	  96.85	  96.78	  96.62	  95.61	  95.89	  97.06	  97.04	  96.68	  96.69	  96.65	  96.05	  96.18	  96.27	  96.68	  97.32	  98.50	  97.42	  96.88	  97.39	  97.00	  96.44	  96.97	  96.91	  96.94	  97.02	  97.06	  97.06	  97.02	  97.05	  97.03	  96.84	  96.79	  96.84	  96.65	  97.10	  98.34	  98.52	  96.97	  98.37	  95.89	  97.14	  97.12	  97.10	  96.72	  97.30	  97.33	  97.48	  97.07	  98.45	  97.17	  96.74	  96.99	  98.68	  98.51	  96.84	  96.55	  97.37	  96.14	  97.27	  97.30	  96.91	  96.74	  96.91	  96.72
C33    	  96.66	  95.77	  95.69	  96.83	  94.79	  96.82	  98.31	  96.82	  98.12	  97.38	  96.81	  96.33	  96.10	  96.78	  97.98	  96.99	  96.94	  98.11	  96.47	  98.18	  96.43	  97.10	  96.92	  96.35	  96.79	  97.85	  97.50	  97.08	  96.70	  96.65	  97.81	  95.22	  97.15	  94.84	  96.19	  94.06	  95.70	  96.47	  96.04	  96.46	  96.46	  98.08	  97.11	  96.53	  94.83	  94.86	  95.69	  96.56	  96.63	  95.96	  97.40	  96.12	  98.44	  96.67	  96.43	  95.73	  95.83	  95.96	  95.91	  96.74	  95.90	  95.80	  95.82	  95.88	  95.75	  96.81	  96.60	  96.72	  96.60	  96.39	  95.82	  96.40	  97.00	  96.69	  96.71	  96.19	  96.85	  96.23	  95.53	  96.69	  96.42	  98.56	  96.43	  95.72	  96.69	  97.03	  97.10	  96.86	  96.49	  97.05	  96.28	  97.16	  97.62	  96.26	  96.53	  97.55	  96.99	  94.88	  96.71	  96.93	  96.66	  96.80	  96.57	  96.80	  95.66	  96.22	  96.50	  97.01	  98.42	  98.50	  98.55	  96.84	  96.73	  96.81	  97.00	  98.57	  96.62	  96.89	  96.63	  96.37	  96.93	  97.11	  96.23	  94.81	  96.16	  98.35	  92.74	  97.59	  98.23	 100.00	  96.64	  96.19	  96.74	  96.56	  96.79	  96.46	  96.50	  95.97	  97.11	  97.10	  96.48	  97.08	  96.12	  96.30	  95.38	  96.27	  96.98	  96.61	  96.38	  96.62	  96.37	  96.73	  96.68	  98.19	  96.71	  96.77	  96.72	  95.51	  95.70	  96.85	  96.99	  96.55	  96.56	  96.46	  96.02	  96.13	  96.22	  96.64	  97.15	  98.54	  97.20	  96.78	  97.27	  96.95	  96.30	  96.89	  96.77	  96.82	  96.89	  96.81	  96.85	  96.76	  96.93	  96.86	  96.86	  96.56	  96.62	  96.49	  97.02	  98.20	  98.41	  96.91	  98.24	  95.90	  96.93	  96.96	  96.99	  96.72	  97.07	  97.25	  97.53	  96.76	  98.41	  96.95	  96.60	  96.85	  98.52	  98.55	  96.74	  96.38	  97.22	  96.03	  97.03	  97.13	  96.80	  96.61	  96.84	  96.60
C34    	  96.50	  95.82	  95.87	  97.08	  94.60	  96.92	  96.80	  97.01	  96.74	  96.57	  96.91	  96.82	  96.40	  96.84	  96.74	  96.14	  96.99	  96.66	  96.18	  96.74	  96.32	  97.16	  96.27	  97.11	  97.36	  96.74	  97.21	  96.71	  97.14	  96.85	  96.26	  96.03	  95.67	  95.67	  96.29	  94.14	  96.48	  97.06	  96.31	  96.95	  96.97	  96.59	  96.23	  96.87	  94.79	  94.75	  95.94	  97.26	  97.00	  96.76	  96.50	  96.13	  96.93	  96.56	  96.28	  95.66	  95.90	  96.03	  95.77	  97.01	  95.92	  95.73	  95.76	  95.96	  95.93	  96.77	  96.70	  96.75	  96.63	  96.79	  94.52	  96.84	  96.21	  97.05	  97.07	  96.26	  97.23	  96.47	  96.08	  97.59	  97.25	  97.07	  97.31	  95.65	  97.54	  97.05	  97.15	  96.33	  97.42	  97.18	  96.05	  97.41	  96.24	  96.43	  97.54	  96.71	  96.19	  95.22	  96.40	  97.23	  97.41	  97.21	  97.77	  97.00	  96.06	  96.66	  96.72	  97.00	  96.91	  97.04	  97.01	  97.06	  97.08	  97.63	  97.24	  96.90	  95.31	  97.26	  96.64	  96.55	  96.86	  97.09	  96.69	  94.93	  96.37	  96.87	  92.44	  96.03	  96.78	  96.64	 100.00	  95.95	  97.04	  97.39	  97.18	  97.41	  97.59	  96.21	  97.19	  97.16	  96.81	  97.16	  96.70	  96.57	  95.85	  96.79	  96.64	  96.83	  96.60	  96.75	  96.63	  96.87	  97.50	  96.77	  96.80	  98.09	  97.12	  95.49	  96.33	  97.54	  97.70	  97.04	  97.12	  97.00	  96.74	  96.81	  96.91	  97.18	  97.46	  97.02	  97.39	  96.37	  97.22	  97.88	  97.39	  97.88	  97.89	  97.74	  96.91	  96.95	  97.06	  96.88	  97.05	  96.90	  96.94	  96.80	  96.85	  96.57	  97.05	  96.71	  96.99	  96.96	  96.74	  96.35	  97.66	  97.49	  97.45	  96.75	  97.30	  97.30	  97.30	  97.02	  97.03	  97.20	  96.53	  96.93	  96.97	  96.94	  97.07	  96.57	  97.25	  96.36	  97.00	  97.14	  97.28	  96.95	  96.83	  97.05
C341   	  96.81	  98.08	  96.34	  96.85	  94.59	  96.68	  96.43	  96.76	  96.27	  96.39	  96.25	  96.46	  96.24	  96.83	  96.48	  95.98	  96.43	  96.31	  97.48	  96.30	  95.64	  96.53	  96.37	  95.57	  95.77	  96.32	  96.75	  96.05	  96.29	  96.96	  95.82	  94.96	  95.31	  94.58	  95.46	  94.61	  95.26	  96.59	  95.36	  96.05	  96.10	  96.23	  96.17	  96.05	  95.25	  95.28	  95.55	  96.19	  97.07	  95.65	  96.39	  96.48	  96.47	  96.14	  95.58	  95.88	  96.01	  95.97	  97.87	  97.10	  98.03	  97.79	  95.96	  95.96	  95.86	  96.71	  96.56	  96.57	  96.44	  96.42	  94.21	  96.35	  96.34	  96.26	  96.19	  95.71	  95.92	  95.36	  95.37	  95.88	  96.01	  96.60	  95.97	  97.82	  96.01	  95.97	  96.07	  96.14	  95.97	  96.61	  96.20	  95.87	  95.85	  95.92	  96.14	  96.31	  95.79	  94.60	  95.85	  96.45	  96.19	  96.22	  95.85	  96.40	  95.57	  95.88	  96.40	  96.65	  96.54	  96.54	  96.62	  96.44	  96.25	  95.87	  96.58	  96.56	  94.81	  96.62	  96.23	  95.87	  96.17	  96.45	  96.09	  95.24	  96.64	  96.37	  92.39	  95.67	  96.33	  96.19	  95.95	 100.00	  96.99	  96.78	  97.02	  96.76	  96.53	  95.70	  97.31	  97.23	  97.31	  97.27	  96.50	  96.96	  95.12	  96.55	  96.51	  97.42	  96.51	  97.38	  97.59	  97.68	  96.75	  97.06	  97.68	  96.14	  96.45	  94.80	  96.58	  96.14	  96.25	  96.26	  96.26	  96.28	  96.10	  96.19	  96.21	  96.41	  96.14	  96.47	  96.17	  96.06	  96.28	  96.31	  95.97	  96.28	  96.09	  96.15	  96.37	  96.55	  96.41	  96.46	  96.45	  96.43	  96.37	  96.19	  96.22	  96.16	  95.86	  96.22	  96.37	  96.59	  96.27	  94.76	  95.87	  96.19	  96.25	  96.26	  95.91	  96.01	  96.65	  96.49	  96.38	  96.48	  96.39	  96.51	  96.59	  96.48	  96.56	  97.06	  96.36	  96.20	  96.37	  96.23	  96.53	  96.35	  95.87	  96.39
C342   	  97.96	  96.58	  96.17	  98.41	  95.13	  98.26	  96.90	  98.11	  96.84	  96.54	  97.23	  97.24	  96.70	  97.01	  96.62	  95.81	  97.61	  96.92	  96.25	  97.00	  95.90	  97.53	  96.51	  96.85	  97.24	  96.50	  98.09	  96.30	  97.66	  97.10	  96.38	  95.11	  95.79	  94.77	  95.92	  93.75	  95.92	  97.47	  95.58	  96.29	  96.36	  96.76	  95.91	  96.26	  94.47	  94.51	  95.63	  96.79	  97.20	  95.93	  96.25	  96.76	  97.10	  97.57	  96.38	  95.62	  95.80	  95.87	  96.10	  97.31	  96.18	  95.93	  95.65	  95.74	  95.64	  98.34	  98.16	  98.21	  98.13	  96.98	  94.68	  96.93	  96.52	  97.58	  97.52	  95.74	  96.94	  96.06	  95.54	  96.77	  96.35	  97.34	  96.47	  96.07	  96.83	  97.04	  97.03	  96.10	  96.65	  98.11	  95.58	  97.15	  96.50	  96.04	  96.69	  96.71	  95.98	  94.79	  95.98	  98.16	  96.83	  97.71	  96.93	  97.57	  95.62	  95.80	  97.69	  97.68	  97.14	  97.18	  97.22	  97.79	  97.78	  97.26	  98.03	  97.11	  95.40	  98.16	  97.73	  97.29	  97.86	  97.28	  95.93	  95.37	  96.63	  96.99	  93.39	  96.17	  96.95	  96.74	  97.04	  96.99	 100.00	  97.48	  97.95	  97.45	  97.49	  96.72	  98.21	  98.21	  98.77	  98.11	  97.78	  98.19	  96.21	  97.75	  97.03	  98.18	  97.02	  98.02	  97.92	  98.38	  97.97	  97.61	  98.32	  97.12	  97.48	  95.53	  96.26	  97.18	  97.44	  96.55	  96.57	  96.52	  96.29	  96.20	  96.24	  96.71	  97.53	  97.06	  97.48	  96.41	  97.44	  97.27	  96.49	  97.09	  97.13	  97.02	  96.89	  97.06	  98.69	  96.87	  97.10	  97.08	  97.08	  97.48	  97.48	  97.33	  97.18	  96.78	  96.97	  97.92	  96.95	  96.02	  97.29	  97.35	  97.40	  97.54	  97.20	  97.15	  98.22	  97.50	  97.11	  98.60	  96.50	  98.09	  97.21	  97.05	  98.18	  97.19	  97.42	  96.55	  97.99	  97.31	  97.52	  97.48	  96.76	  96.68
C343   	  97.01	  96.42	  96.45	  97.30	  95.55	  97.23	  96.73	  97.11	  96.64	  96.25	  96.40	  96.24	  96.41	  96.29	  96.52	  96.16	  96.98	  96.71	  96.52	  96.79	  96.38	  96.64	  96.05	  97.50	  97.56	  96.29	  97.05	  97.09	  97.11	  96.55	  96.12	  96.46	  95.64	  96.04	  96.52	  94.32	  97.21	  96.70	  96.32	  97.09	  96.99	  96.55	  96.33	  96.90	  94.99	  94.97	  96.42	  98.11	  97.04	  97.16	  96.68	  96.22	  96.91	  96.57	  96.70	  95.97	  96.16	  96.12	  96.05	  96.96	  96.16	  95.97	  96.01	  96.10	  96.02	  97.00	  96.89	  96.86	  96.85	  96.33	  94.56	  96.18	  96.02	  97.03	  96.89	  96.52	  97.57	  96.74	  96.26	  97.23	  97.06	  97.08	  97.08	  95.89	  97.33	  97.06	  97.19	  96.62	  97.29	  96.98	  96.07	  97.69	  96.30	  96.60	  97.33	  97.17	  96.64	  94.90	  96.53	  96.97	  98.14	  97.05	  97.59	  96.94	  96.42	  96.58	  96.26	  97.08	  96.95	  96.96	  96.99	  96.83	  96.62	  97.65	  96.92	  96.94	  95.23	  97.02	  96.50	  96.54	  96.75	  97.35	  96.66	  94.58	  96.64	  96.80	  92.33	  95.98	  96.77	  96.56	  97.39	  96.78	  97.48	 100.00	  98.37	  98.94	  98.20	  95.89	  97.46	  97.46	  97.28	  97.52	  96.79	  96.83	  95.44	  96.78	  97.60	  97.31	  97.42	  97.23	  97.39	  97.37	  98.21	  97.54	  97.28	  97.75	  96.59	  95.62	  96.38	  97.76	  97.86	  97.00	  97.20	  97.03	  96.84	  96.65	  96.83	  97.14	  97.57	  96.89	  97.69	  96.79	  97.39	  97.41	  97.14	  97.36	  97.74	  97.76	  96.90	  96.98	  96.87	  96.94	  97.15	  96.96	  96.93	  96.78	  96.86	  96.66	  97.26	  96.57	  96.77	  96.79	  96.78	  96.65	  97.89	  97.93	  97.94	  96.84	  97.26	  97.18	  97.07	  96.61	  96.84	  97.03	  97.02	  96.86	  96.99	  96.86	  96.72	  96.28	  97.32	  96.00	  96.87	  97.20	  96.90	  96.66	  97.23	  97.15
C344   	  97.20	  96.64	  96.51	  97.55	  95.40	  97.39	  96.95	  97.56	  96.91	  96.37	  96.75	  96.43	  96.61	  96.38	  96.59	  96.32	  97.27	  96.89	  96.66	  96.95	  96.64	  96.96	  96.16	  97.45	  97.68	  96.46	  97.59	  97.01	  97.73	  96.55	  96.30	  96.13	  95.85	  95.76	  96.57	  94.60	  96.86	  96.84	  96.29	  96.92	  96.89	  96.80	  96.36	  96.89	  95.30	  95.34	  96.52	  97.74	  97.05	  96.89	  96.71	  96.40	  97.12	  96.82	  96.81	  95.99	  96.15	  96.28	  96.33	  97.02	  96.40	  96.16	  96.11	  96.14	  96.03	  97.56	  97.42	  97.42	  97.42	  96.41	  94.65	  96.39	  96.18	  97.66	  97.57	  96.56	  97.70	  96.81	  96.42	  96.96	  96.98	  97.37	  96.99	  96.06	  97.12	  97.46	  97.41	  96.60	  97.08	  97.36	  96.09	  97.57	  96.49	  96.65	  97.38	  97.31	  96.60	  95.25	  96.54	  97.21	  97.73	  97.63	  97.22	  97.16	  96.55	  96.53	  96.60	  97.43	  97.11	  97.16	  97.23	  97.27	  97.04	  97.65	  97.30	  97.09	  95.43	  97.34	  96.90	  96.88	  97.23	  97.80	  96.62	  94.84	  96.70	  97.02	  92.61	  96.29	  96.86	  96.79	  97.18	  97.02	  97.95	  98.37	 100.00	  98.48	  97.72	  96.01	  97.72	  97.67	  97.59	  97.66	  96.98	  97.15	  95.47	  96.97	  97.49	  97.52	  97.48	  97.56	  97.56	  97.64	  98.22	  97.68	  97.59	  97.52	  96.74	  95.84	  96.42	  97.86	  98.08	  96.89	  96.98	  96.96	  96.75	  96.57	  96.64	  97.13	  97.76	  97.18	  97.80	  96.93	  97.63	  97.15	  97.10	  97.09	  97.39	  97.35	  97.20	  97.34	  97.43	  97.20	  97.33	  97.30	  97.23	  97.17	  97.15	  96.89	  97.51	  96.82	  97.05	  97.32	  96.95	  96.31	  97.65	  98.10	  98.12	  97.15	  97.44	  97.36	  97.60	  96.64	  97.11	  97.45	  97.33	  97.20	  97.22	  97.09	  96.98	  96.69	  97.56	  96.24	  97.27	  97.48	  96.97	  96.83	  97.41	  97.04
C345   	  96.97	  96.44	  96.53	  97.30	  95.43	  97.22	  96.75	  97.16	  96.57	  96.09	  96.40	  96.21	  96.36	  96.29	  96.38	  96.05	  96.90	  96.56	  96.58	  96.69	  96.45	  96.57	  95.88	  97.53	  97.44	  96.24	  97.06	  96.94	  97.21	  96.38	  96.03	  96.51	  95.47	  96.15	  96.51	  94.44	  97.35	  96.81	  96.35	  97.09	  96.93	  96.42	  96.28	  96.92	  95.17	  95.11	  96.55	  98.24	  97.06	  97.32	  96.50	  96.18	  96.89	  96.38	  96.62	  95.98	  96.20	  96.09	  96.13	  96.90	  96.30	  96.04	  96.02	  96.14	  95.96	  97.02	  96.94	  96.95	  96.89	  96.16	  94.52	  96.20	  95.95	  97.20	  97.01	  96.58	  97.59	  96.67	  96.39	  97.27	  97.04	  97.04	  97.07	  95.94	  97.41	  97.07	  97.09	  96.50	  97.28	  97.03	  96.11	  97.55	  96.19	  96.62	  97.39	  97.04	  96.52	  95.05	  96.45	  96.94	  98.41	  97.11	  97.55	  96.92	  96.51	  96.58	  96.27	  97.06	  96.83	  96.83	  96.85	  96.85	  96.67	  97.63	  96.93	  96.83	  95.13	  97.02	  96.51	  96.44	  96.69	  97.38	  96.70	  94.71	  96.60	  96.73	  92.31	  95.93	  96.61	  96.46	  97.41	  96.76	  97.45	  98.94	  98.48	 100.00	  98.36	  95.83	  97.34	  97.31	  97.37	  97.35	  96.77	  96.85	  95.41	  96.79	  97.53	  97.30	  97.30	  97.30	  97.37	  97.38	  98.12	  97.32	  97.38	  97.73	  96.66	  95.55	  96.48	  97.95	  98.13	  97.15	  97.16	  97.01	  96.82	  96.66	  96.86	  97.23	  97.50	  96.87	  97.65	  96.75	  97.39	  97.32	  97.12	  97.23	  97.56	  97.57	  97.01	  97.12	  96.87	  97.01	  97.09	  97.09	  97.00	  96.79	  96.80	  96.59	  97.24	  96.47	  96.72	  96.84	  96.66	  96.54	  97.77	  97.98	  97.96	  96.83	  97.10	  97.07	  97.08	  96.52	  96.72	  97.00	  97.11	  96.85	  96.89	  96.77	  96.71	  96.45	  97.23	  96.06	  96.91	  97.12	  96.82	  96.47	  97.27	  97.19
C346   	  96.94	  96.19	  96.68	  97.32	  95.15	  97.21	  96.80	  96.78	  96.65	  96.48	  96.57	  96.47	  96.71	  96.55	  96.75	  96.19	  96.67	  96.58	  96.39	  96.77	  96.26	  96.83	  96.16	  97.17	  97.50	  96.62	  97.06	  96.70	  96.88	  96.68	  96.17	  96.07	  95.55	  95.66	  96.44	  94.26	  96.64	  97.10	  96.13	  96.90	  96.88	  96.59	  96.27	  96.71	  95.07	  95.00	  96.17	  97.49	  96.95	  96.93	  96.60	  96.15	  96.88	  96.44	  96.48	  96.12	  96.28	  96.31	  95.84	  96.85	  95.98	  95.67	  96.15	  96.24	  96.08	  96.76	  96.65	  96.66	  96.60	  96.51	  94.46	  96.51	  96.25	  96.84	  96.69	  96.27	  97.39	  96.31	  95.92	  97.62	  97.16	  97.13	  97.11	  95.68	  97.78	  97.16	  97.22	  96.45	  97.45	  96.94	  96.03	  97.58	  96.22	  96.56	  97.48	  96.82	  96.33	  95.38	  96.28	  96.89	  97.51	  96.94	  97.76	  96.60	  96.08	  96.50	  96.45	  96.81	  96.94	  96.88	  96.89	  96.54	  96.62	  97.67	  96.89	  96.88	  95.21	  96.96	  96.53	  96.33	  96.68	  97.13	  96.57	  94.85	  96.30	  96.81	  92.40	  96.06	  96.67	  96.50	  97.59	  96.53	  97.49	  98.20	  97.72	  98.36	 100.00	  95.92	  97.49	  97.46	  97.26	  97.58	  97.03	  96.98	  95.47	  96.95	  97.22	  97.20	  97.43	  97.19	  97.03	  97.33	  98.11	  97.37	  97.26	  98.01	  96.72	  95.58	  96.27	  97.58	  97.81	  97.01	  97.06	  96.92	  96.87	  96.71	  96.83	  97.06	  97.51	  96.82	  97.58	  96.55	  97.40	  97.67	  97.16	  97.69	  98.10	  98.15	  96.83	  96.84	  96.83	  96.77	  96.89	  96.84	  96.86	  96.46	  96.53	  96.32	  97.22	  96.55	  96.69	  96.60	  96.65	  96.47	  97.74	  97.56	  97.57	  96.47	  97.16	  97.10	  97.11	  96.73	  96.78	  96.93	  96.67	  96.80	  96.99	  96.79	  96.82	  96.52	  96.90	  96.45	  96.86	  96.77	  97.33	  96.55	  96.84	  97.05
C35    	  96.35	  95.46	  95.14	  97.04	  94.03	  96.81	  95.93	  96.64	  95.88	  95.86	  96.62	  96.45	  96.25	  96.24	  95.92	  95.19	  96.61	  95.79	  95.52	  96.05	  95.02	  96.93	  95.91	  95.51	  95.99	  95.90	  96.81	  95.38	  96.41	  96.34	  95.50	  94.44	  94.95	  93.93	  95.02	  93.14	  94.75	  96.85	  95.00	  95.77	  95.74	  95.79	  95.34	  95.65	  93.94	  93.91	  94.72	  95.53	  96.45	  95.15	  95.55	  96.05	  96.16	  96.19	  95.16	  94.98	  95.10	  95.26	  95.25	  96.33	  95.35	  95.30	  95.05	  95.08	  95.01	  96.57	  96.37	  96.42	  96.30	  96.37	  94.12	  96.38	  95.82	  96.42	  96.36	  94.92	  95.72	  94.98	  94.71	  96.02	  95.63	  96.30	  95.67	  95.26	  96.05	  96.09	  96.02	  95.47	  95.84	  97.12	  95.04	  95.81	  95.71	  95.11	  95.80	  95.68	  95.10	  93.96	  95.06	  96.77	  95.61	  96.63	  95.88	  96.43	  94.77	  95.42	  96.49	  96.48	  96.14	  96.17	  96.26	  96.77	  96.66	  96.02	  96.89	  96.16	  94.88	  96.98	  96.89	  96.13	  96.37	  95.99	  95.40	  95.33	  95.90	  96.03	  92.72	  95.52	  95.99	  95.97	  96.21	  95.70	  96.72	  95.89	  96.01	  95.83	  95.92	 100.00	  97.10	  97.04	  96.72	  97.09	  96.46	  96.45	  97.05	  96.58	  95.39	  96.77	  95.50	  96.56	  96.47	  96.93	  96.36	  96.15	  96.76	  96.32	  97.98	  94.71	  95.59	  95.96	  96.10	  95.86	  95.89	  95.84	  95.27	  95.55	  95.59	  96.05	  96.28	  96.19	  96.25	  95.44	  96.17	  96.35	  95.61	  96.19	  96.12	  96.05	  95.97	  96.11	  96.73	  96.01	  96.12	  96.05	  96.04	  96.33	  96.36	  96.13	  95.98	  95.96	  96.15	  96.91	  96.00	  94.80	  95.92	  96.09	  96.20	  96.18	  96.07	  95.97	  96.82	  96.78	  95.98	  96.79	  95.45	  96.78	  96.24	  96.14	  97.14	  96.30	  96.20	  95.57	  96.79	  96.13	  96.65	  96.76	  95.69	  95.93
